Date,Time,VM4T_E_Irrad.Global_Avg,VM4T_E_Irrad.Difusa_Avg,VM4T_E_T.Amb_Avg,VM4T_E_Hum.Rel_Avg,VM4T_E_P.Rocio_Avg,VM4T_E_Vel.viento_Avg,VM4T_E_Dir.viento_Avg,VM4T_E_P.atm_Avg,VM4T_E_Precip_Avg,VM4T_E_Precip.int_Avg,VM4T_IO_Irrad.RT1_Avg,VM4T_IO_Temp.RT1_Avg
31.10.2022,03:49:00,-0.933,0.054,10.900,93.700,9.900,0.600,0.256,1007.801,0.000,0.000,---,---
31.10.2022,03:50:00,-0.874,0.060,10.900,93.700,9.928,0.600,0.237,1007.801,0.000,0.000,---,---
31.10.2022,03:51:00,-0.839,0.086,10.928,93.700,10.000,0.600,0.235,1007.801,0.000,0.000,---,---
31.10.2022,03:52:00,-0.805,0.125,11.000,93.700,10.000,0.600,0.230,1007.801,0.000,0.000,---,---
31.10.2022,03:53:00,-0.804,0.169,11.000,93.700,10.028,0.600,0.000,1007.801,0.000,0.000,---,---
31.10.2022,03:54:00,-0.800,0.162,11.028,93.672,10.100,0.600,0.240,1007.801,0.000,0.000,---,---
31.10.2022,03:55:00,-0.785,0.193,11.100,93.572,10.100,0.600,0.240,1007.801,0.000,0.000,---,---
31.10.2022,03:56:00,-0.774,0.211,11.100,93.500,10.100,0.520,0.000,1007.801,0.000,0.000,---,---
31.10.2022,03:57:00,-0.729,0.234,11.128,93.443,10.100,0.500,0.000,1007.772,0.000,0.000,---,---
31.10.2022,03:58:00,-0.750,0.214,11.200,93.272,10.100,0.598,0.000,1007.700,0.000,0.000,---,---
31.10.2022,03:59:00,-0.770,0.184,11.200,93.143,10.100,0.617,0.000,1007.700,0.000,0.000,---,---
31.10.2022,04:00:00,-0.745,0.168,11.228,92.943,10.128,0.700,1.741,1007.700,0.000,0.000,---,---
31.10.2022,04:01:00,-0.755,0.134,11.300,92.772,10.200,0.735,1.643,1007.700,0.000,0.000,---,---
31.10.2022,04:02:00,-0.798,0.116,11.300,92.643,10.172,0.800,1.277,1007.672,0.000,0.000,---,---
31.10.2022,04:03:00,-0.821,0.103,11.300,92.443,10.100,0.800,1.042,1007.601,0.000,0.000,---,---
31.10.2022,04:04:00,-0.843,0.085,11.328,92.272,10.100,0.737,0.922,1007.601,0.000,0.000,---,---
31.10.2022,04:05:00,-0.843,0.075,11.400,92.172,10.100,0.700,0.781,1007.601,0.000,0.000,---,---
31.10.2022,04:06:00,-0.886,0.056,11.400,92.072,10.100,0.782,0.607,1007.601,0.000,0.000,---,---
31.10.2022,04:07:00,-0.934,0.036,11.400,91.972,10.100,0.800,0.489,1007.601,0.000,0.000,---,---
31.10.2022,04:08:00,-0.922,0.019,11.372,91.900,10.100,0.900,0.398,1007.601,0.000,0.000,---,---
31.10.2022,04:09:00,-0.926,0.018,11.300,91.928,10.100,0.900,0.358,1007.628,0.000,0.000,---,---
31.10.2022,04:10:00,-0.926,0.020,11.300,92.000,10.072,0.900,0.346,1007.700,0.000,0.000,---,---
31.10.2022,04:11:00,-0.937,0.033,11.300,92.028,10.000,0.937,0.335,1007.700,0.000,0.000,---,---
31.10.2022,04:12:00,-0.909,0.024,11.272,92.157,10.000,1.045,0.328,1007.700,0.000,0.000,---,---
31.10.2022,04:13:00,-0.848,0.058,11.200,92.357,10.000,1.155,0.323,1007.728,0.000,0.000,---,---
31.10.2022,04:14:00,-0.768,0.129,11.200,92.528,10.000,1.200,0.319,1007.801,0.000,0.000,---,---
31.10.2022,04:15:00,-0.750,0.148,11.200,92.628,10.028,1.127,0.316,1007.801,0.000,0.000,---,---
31.10.2022,04:16:00,-0.753,0.139,11.200,92.757,10.100,1.100,0.316,1007.801,0.000,0.000,---,---
31.10.2022,04:17:00,-0.768,0.107,11.200,92.928,10.100,1.008,0.323,1007.801,0.000,0.000,---,---
31.10.2022,04:18:00,-0.748,0.079,11.200,93.000,10.100,1.010,0.331,1007.828,0.000,0.023,---,---
31.10.2022,04:19:00,-0.746,0.060,11.200,93.028,10.100,1.100,0.335,1007.899,0.000,0.060,---,---
31.10.2022,04:20:00,-0.754,0.040,11.200,93.100,10.100,1.072,0.345,1007.899,0.000,0.007,---,---
31.10.2022,04:21:00,-0.732,0.036,11.200,93.128,10.128,1.000,0.362,1007.899,0.000,0.085,---,---
31.10.2022,04:22:00,-0.692,0.078,11.228,93.200,10.200,1.000,0.378,1007.899,0.000,0.784,---,---
31.10.2022,04:23:00,-0.669,0.082,11.300,93.172,10.200,1.000,0.391,1007.872,0.000,1.798,---,---
31.10.2022,04:24:00,-0.634,0.107,11.300,93.100,10.200,1.000,0.407,1007.801,0.000,1.008,---,---
31.10.2022,04:25:00,-0.666,0.112,11.300,93.072,10.228,0.923,0.421,1007.801,0.000,0.308,---,---
31.10.2022,04:26:00,-0.685,0.107,11.328,92.972,10.300,0.900,0.415,1007.801,0.000,0.116,---,---
31.10.2022,04:27:00,-0.687,0.092,11.400,92.900,10.300,0.805,0.425,1007.801,0.000,0.021,---,---
31.10.2022,04:28:00,-0.634,0.091,11.428,92.843,10.300,0.800,0.502,1007.801,0.000,0.000,---,---
31.10.2022,04:29:00,-0.699,0.066,11.500,92.643,10.328,0.800,0.638,1007.801,0.000,0.000,---,---
31.10.2022,04:30:00,-0.738,0.034,11.528,92.472,10.400,0.768,0.734,1007.801,0.000,0.000,---,---
31.10.2022,04:31:00,-0.792,-0.013,11.600,92.343,10.400,0.700,0.885,1007.772,0.000,0.000,---,---
31.10.2022,04:32:00,-0.822,-0.037,11.628,92.143,10.400,0.750,1.053,1007.700,0.000,0.000,---,---
31.10.2022,04:33:00,-0.836,-0.027,11.700,91.972,10.400,0.800,1.162,1007.700,0.000,0.000,---,---
31.10.2022,04:34:00,-0.886,-0.048,11.700,91.843,10.400,0.800,1.220,1007.700,0.000,0.000,---,---
31.10.2022,04:35:00,-0.896,-0.057,11.700,91.672,10.400,0.800,1.266,1007.700,0.000,0.000,---,---
31.10.2022,04:36:00,-0.903,-0.062,11.728,91.572,10.400,0.713,1.199,1007.700,0.000,0.000,---,---
31.10.2022,04:37:00,-0.896,-0.059,11.800,91.472,10.400,0.695,1.006,1007.700,0.000,0.000,---,---
31.10.2022,04:38:00,-0.903,-0.077,11.800,91.372,10.428,0.600,0.882,1007.700,0.000,0.000,---,---
31.10.2022,04:39:00,-0.915,-0.088,11.828,91.272,10.500,0.600,0.860,1007.700,0.000,0.000,---,---
31.10.2022,04:40:00,-0.963,-0.114,11.900,91.200,10.500,0.600,0.869,1007.672,0.000,0.000,---,---
31.10.2022,04:41:00,-0.955,-0.125,11.900,91.172,10.500,0.600,0.843,1007.601,0.000,0.000,---,---
31.10.2022,04:42:00,-0.952,-0.132,11.900,91.072,10.500,0.600,0.780,1007.601,0.000,0.000,---,---
31.10.2022,04:43:00,-1.010,-0.153,11.900,90.972,10.500,0.600,0.746,1007.601,0.000,0.000,---,---
31.10.2022,04:44:00,-1.073,-0.184,11.900,90.900,10.500,0.600,0.724,1007.601,0.000,0.000,---,---
31.10.2022,04:45:00,-1.112,-0.208,11.900,90.872,10.500,0.600,0.700,1007.601,0.000,0.000,---,---
31.10.2022,04:46:00,-1.173,-0.228,11.900,90.800,10.472,0.688,0.603,1007.601,0.000,0.000,---,---
31.10.2022,04:47:00,-1.227,-0.270,11.900,90.800,10.400,0.700,0.523,1007.601,0.000,0.000,---,---
31.10.2022,04:48:00,-1.267,-0.305,11.872,90.828,10.400,0.685,0.468,1007.601,0.000,0.000,---,---
31.10.2022,04:49:00,-1.288,-0.324,11.800,90.957,10.400,0.600,0.432,1007.601,0.000,0.000,---,---
31.10.2022,04:50:00,-1.312,-0.329,11.772,91.128,10.372,0.600,0.421,1007.572,0.000,0.000,---,---
31.10.2022,04:51:00,-1.280,-0.317,11.700,91.257,10.300,0.600,0.409,1007.500,0.000,0.000,---,---
31.10.2022,04:52:00,-1.251,-0.269,11.672,91.457,10.300,0.600,0.394,1007.500,0.000,0.000,---,---
31.10.2022,04:53:00,-1.205,-0.234,11.600,91.657,10.300,0.662,0.379,1007.500,0.000,0.000,---,---
31.10.2022,04:54:00,-1.161,-0.226,11.600,91.828,10.300,0.840,0.374,1007.500,0.000,0.000,---,---
31.10.2022,04:55:00,-1.113,-0.202,11.572,91.957,10.300,0.900,0.383,1007.500,0.000,0.000,---,---
31.10.2022,04:56:00,-1.079,-0.169,11.500,92.157,10.300,0.900,0.390,1007.500,0.000,0.000,---,---
31.10.2022,04:57:00,-1.039,-0.157,11.500,92.328,10.300,0.900,0.389,1007.471,0.000,0.000,---,---
31.10.2022,04:58:00,-1.000,-0.109,11.500,92.428,10.328,0.900,0.382,1007.399,0.000,0.000,---,---
31.10.2022,04:59:00,-0.945,-0.070,11.500,92.528,10.400,0.875,0.381,1007.399,0.000,0.000,---,---
31.10.2022,05:00:00,-0.922,-0.053,11.500,92.600,10.400,0.800,0.378,1007.372,0.000,0.000,---,---
31.10.2022,05:01:00,-0.903,-0.033,11.528,92.600,10.400,0.800,0.379,1007.301,0.000,0.000,---,---
31.10.2022,05:02:00,-0.895,-0.012,11.600,92.600,10.400,0.747,0.397,1007.301,0.000,0.000,---,---
31.10.2022,05:03:00,-0.888,-0.015,11.600,92.600,10.400,0.700,0.424,1007.301,0.000,0.000,---,---
31.10.2022,05:04:00,-0.867,-0.015,11.600,92.572,10.400,0.700,0.437,1007.272,0.000,0.000,---,---
31.10.2022,05:05:00,-0.859,0.003,11.600,92.500,10.400,0.618,0.434,1007.200,0.000,0.000,---,---
31.10.2022,05:06:00,-0.824,0.016,11.600,92.500,10.400,0.690,0.441,1007.200,0.000,0.000,---,---
31.10.2022,05:07:00,-0.808,-0.005,11.600,92.472,10.400,0.908,0.447,1007.200,0.000,0.000,---,---
31.10.2022,05:08:00,-0.783,0.007,11.600,92.400,10.400,1.018,0.438,1007.200,0.000,0.000,---,---
31.10.2022,05:09:00,-0.750,0.007,11.600,92.372,10.400,1.100,0.436,1007.172,0.000,0.000,---,---
31.10.2022,05:10:00,-0.713,0.044,11.600,92.300,10.400,1.100,0.436,1007.101,0.000,0.008,---,---
31.10.2022,05:11:00,-0.684,0.092,11.600,92.272,10.400,1.100,0.429,1007.101,0.000,0.027,---,---
31.10.2022,05:12:00,-0.689,0.073,11.600,92.172,10.400,1.155,0.421,1007.101,0.000,0.031,---,---
31.10.2022,05:13:00,-0.683,0.062,11.628,92.100,10.400,1.200,0.416,1007.072,0.000,0.080,---,---
31.10.2022,05:14:00,-0.676,0.064,11.700,92.072,10.400,1.200,0.409,1007.000,0.000,0.229,---,---
31.10.2022,05:15:00,-0.700,0.069,11.700,91.972,10.400,1.200,0.403,1007.000,0.000,0.661,---,---
31.10.2022,05:16:00,-0.737,0.044,11.700,91.900,10.428,1.200,0.393,1006.971,0.000,1.338,---,---
31.10.2022,05:17:00,-0.749,0.038,11.700,91.900,10.500,1.100,0.390,1006.899,0.000,1.629,---,---
31.10.2022,05:18:00,-0.741,0.058,11.700,91.900,10.500,1.118,0.388,1006.899,0.000,1.168,---,---
31.10.2022,05:19:00,-0.759,0.052,11.728,91.900,10.500,1.228,0.386,1006.899,0.000,1.514,---,---
31.10.2022,05:20:00,-0.765,0.068,11.800,91.900,10.500,1.263,0.385,1006.899,0.000,1.100,---,---
31.10.2022,05:21:00,-0.745,0.079,11.800,91.900,10.500,1.200,0.384,1006.872,0.000,1.118,---,---
31.10.2022,05:22:00,-0.704,0.120,11.800,91.900,10.528,1.145,0.386,1006.801,0.000,1.304,---,---
31.10.2022,05:23:00,-0.655,0.169,11.828,91.872,10.600,1.100,0.393,1006.801,0.000,1.289,---,---
31.10.2022,05:24:00,-0.629,0.218,11.900,91.772,10.600,1.027,0.400,1006.801,0.000,0.993,---,---
31.10.2022,05:25:00,-0.633,0.239,11.928,91.643,10.628,0.917,0.418,1006.801,0.000,0.933,---,---
31.10.2022,05:26:00,-0.636,0.259,12.028,91.443,10.700,0.805,0.442,1006.772,0.000,1.615,---,---
31.10.2022,05:27:00,-0.643,0.245,12.100,91.243,10.700,0.688,0.468,1006.700,0.000,1.060,---,---
31.10.2022,05:28:00,-0.631,0.245,12.128,91.043,10.700,0.580,0.512,1006.700,0.000,1.205,---,---
31.10.2022,05:29:00,-0.603,0.267,12.228,90.815,10.728,0.500,0.628,1006.672,0.000,1.201,---,---
31.10.2022,05:30:00,-0.604,0.277,12.300,90.515,10.800,0.538,0.854,1006.601,0.000,0.719,---,---
31.10.2022,05:31:00,-0.608,0.240,12.328,90.215,10.800,0.600,1.169,1006.601,0.000,0.186,---,---
31.10.2022,05:32:00,-0.641,0.178,12.428,89.887,10.800,0.543,1.657,1006.572,0.000,0.017,---,---
31.10.2022,05:33:00,-0.688,0.129,12.500,89.515,10.800,0.500,2.317,1006.500,0.000,0.094,---,---
31.10.2022,05:34:00,-0.720,0.147,12.500,89.272,10.800,0.500,2.304,1006.500,0.000,0.245,---,---
31.10.2022,05:35:00,-0.807,0.126,12.500,89.200,10.800,0.585,2.237,1006.500,0.000,0.401,---,---
31.10.2022,05:36:00,-0.853,0.118,12.500,89.200,10.800,0.697,0.000,1006.500,0.000,0.391,---,---
31.10.2022,05:37:00,-0.883,0.101,12.500,89.228,10.800,0.800,0.452,1006.500,0.000,0.321,---,---
31.10.2022,05:38:00,-0.886,0.103,12.500,89.328,10.800,0.800,0.436,1006.500,0.000,0.467,---,---
31.10.2022,05:39:00,-0.918,0.113,12.472,89.457,10.800,0.800,0.385,1006.500,0.000,1.368,---,---
31.10.2022,05:40:00,-0.924,0.122,12.400,89.685,10.800,0.800,0.365,1006.500,0.000,1.150,---,---
31.10.2022,05:41:00,-0.923,0.117,12.372,89.985,10.800,0.848,0.357,1006.500,0.000,1.196,---,---
31.10.2022,05:42:00,-0.948,0.115,12.300,90.313,10.800,0.958,0.351,1006.500,0.000,1.086,---,---
31.10.2022,05:43:00,-0.949,0.097,12.272,90.713,10.800,1.068,0.348,1006.500,0.000,1.164,---,---
31.10.2022,05:44:00,-0.960,0.080,12.172,91.085,10.800,1.023,0.348,1006.500,0.000,1.172,---,---
31.10.2022,05:45:00,-0.951,0.066,12.100,91.413,10.800,1.000,0.344,1006.500,0.000,1.055,---,---
31.10.2022,05:46:00,-0.931,0.081,12.072,91.757,10.772,1.000,0.340,1006.500,0.000,1.246,---,---
31.10.2022,05:47:00,-0.914,0.064,12.000,91.985,10.700,1.000,0.343,1006.500,0.000,1.884,---,---
31.10.2022,05:48:00,-0.867,0.094,12.000,92.257,10.728,1.023,0.349,1006.500,0.000,1.540,---,---
31.10.2022,05:49:00,-0.825,0.112,11.972,92.457,10.800,1.132,0.353,1006.500,0.000,1.234,---,---
31.10.2022,05:50:00,-0.776,0.152,11.900,92.628,10.800,1.200,0.351,1006.500,0.000,0.525,---,---
31.10.2022,05:51:00,-0.778,0.200,11.900,92.757,10.800,1.200,0.348,1006.500,0.000,0.676,---,---
31.10.2022,05:52:00,-0.755,0.231,11.928,92.900,10.828,1.200,0.346,1006.500,0.000,0.983,---,---
31.10.2022,05:53:00,-0.731,0.270,12.000,92.928,10.900,1.200,0.342,1006.471,0.001,1.975,---,---
31.10.2022,05:54:00,-0.695,0.286,12.000,93.000,10.900,1.200,0.342,1006.399,0.000,2.123,---,---
31.10.2022,05:55:00,-0.674,0.326,12.028,92.972,10.900,1.200,0.340,1006.399,0.000,1.301,---,---
31.10.2022,05:56:00,-0.704,0.322,12.100,92.900,10.928,1.200,0.335,1006.399,0.000,0.361,---,---
31.10.2022,05:57:00,-0.728,0.331,12.100,92.872,11.000,1.200,0.329,1006.372,0.000,0.532,---,---
31.10.2022,05:58:00,-0.751,0.319,12.128,92.772,11.000,1.177,0.322,1006.301,0.000,0.581,---,---
31.10.2022,05:59:00,-0.735,0.311,12.200,92.672,11.000,1.067,0.319,1006.301,0.000,0.958,---,---
31.10.2022,06:00:00,-0.728,0.298,12.200,92.600,11.028,0.958,0.322,1006.301,0.000,1.296,---,---
31.10.2022,06:01:00,-0.731,0.300,12.200,92.572,11.100,0.900,0.326,1006.301,0.000,0.957,---,---
31.10.2022,06:02:00,-0.731,0.284,12.200,92.500,11.100,0.900,0.332,1006.272,0.000,0.986,---,---
31.10.2022,06:03:00,-0.722,0.296,12.228,92.500,11.100,0.830,0.336,1006.200,0.000,0.876,---,---
31.10.2022,06:04:00,-0.704,0.294,12.300,92.528,11.100,0.800,0.348,1006.200,0.000,1.554,---,---
31.10.2022,06:05:00,-0.701,0.264,12.300,92.600,11.100,0.800,0.367,1006.200,0.000,1.149,---,---
31.10.2022,06:06:00,-0.713,0.259,12.300,92.628,11.100,0.807,0.396,1006.200,0.000,0.972,---,---
31.10.2022,06:07:00,-0.706,0.263,12.300,92.728,11.100,0.900,0.449,1006.172,0.000,1.438,---,---
31.10.2022,06:08:00,-0.713,0.250,12.300,92.800,11.100,0.900,0.505,1006.101,0.000,0.969,---,---
31.10.2022,06:09:00,-0.706,0.283,12.300,92.828,11.128,0.900,0.531,1006.101,0.000,0.648,---,---
31.10.2022,06:10:00,-0.663,0.327,12.300,92.900,11.200,0.900,0.548,1006.101,0.000,1.066,---,---
31.10.2022,06:11:00,-0.619,0.353,12.300,92.872,11.200,0.847,0.563,1006.101,0.000,1.475,---,---
31.10.2022,06:12:00,-0.580,0.354,12.328,92.772,11.200,0.800,0.568,1006.072,0.000,1.115,---,---
31.10.2022,06:13:00,-0.629,0.331,12.400,92.672,11.200,0.800,0.553,1006.000,0.000,0.773,---,---
31.10.2022,06:14:00,-0.648,0.317,12.400,92.572,11.200,0.720,0.566,1006.000,0.000,0.839,---,---
31.10.2022,06:15:00,-0.658,0.309,12.400,92.472,11.200,0.610,0.534,1006.000,0.000,0.942,---,---
31.10.2022,06:16:00,-0.677,0.274,12.428,92.372,11.200,0.592,0.419,1006.000,0.000,1.079,---,---
31.10.2022,06:17:00,-0.725,0.255,12.500,92.272,11.200,0.517,0.352,1006.000,0.000,1.033,---,---
31.10.2022,06:18:00,-0.745,0.233,12.500,92.200,11.228,0.600,0.320,1006.000,0.000,1.135,---,---
31.10.2022,06:19:00,-0.711,0.256,12.500,92.200,11.300,0.600,0.326,1005.971,0.000,0.469,---,---
31.10.2022,06:20:00,-0.682,0.279,12.500,92.228,11.300,0.600,0.000,1005.899,0.000,0.364,---,---
31.10.2022,06:21:00,-0.661,0.317,12.500,92.328,11.300,0.600,0.000,1005.899,0.000,0.513,---,---
31.10.2022,06:22:00,-0.626,0.345,12.500,92.457,11.300,0.600,0.000,1005.899,0.000,0.414,---,---
31.10.2022,06:23:00,-0.634,0.358,12.500,92.628,11.300,0.673,0.309,1005.899,0.000,0.448,---,---
31.10.2022,06:24:00,-0.623,0.361,12.500,92.757,11.328,0.618,0.291,1005.872,0.000,0.570,---,---
31.10.2022,06:25:00,-0.615,0.378,12.500,92.928,11.400,0.600,0.288,1005.801,0.000,0.629,---,---
31.10.2022,06:26:00,-0.602,0.380,12.500,93.028,11.400,0.500,0.000,1005.801,0.000,0.763,---,---
31.10.2022,06:27:00,-0.612,0.369,12.500,93.128,11.400,0.482,0.000,1005.801,0.000,0.646,---,---
31.10.2022,06:28:00,-0.608,0.349,12.500,93.228,11.428,0.400,0.000,1005.801,0.000,0.607,---,---
31.10.2022,06:29:00,-0.578,0.362,12.500,93.328,11.500,0.400,0.000,1005.801,0.000,0.994,---,---
31.10.2022,06:30:00,-0.570,0.375,12.500,93.400,11.500,0.400,0.000,1005.801,0.000,0.843,---,---
31.10.2022,06:31:00,-0.570,0.367,12.500,93.400,11.500,0.400,0.000,1005.801,0.000,0.364,---,---
31.10.2022,06:32:00,-0.586,0.345,12.500,93.428,11.500,0.335,0.000,1005.772,0.000,0.407,---,---
31.10.2022,06:33:00,-0.599,0.325,12.500,93.500,11.500,0.375,0.000,1005.700,0.000,0.519,---,---
31.10.2022,06:34:00,-0.625,0.297,12.500,93.528,11.500,0.567,16.390,1005.700,0.000,0.528,---,---
31.10.2022,06:35:00,-0.642,0.268,12.500,93.600,11.500,0.787,8.506,1005.700,0.000,0.727,---,---
31.10.2022,06:36:00,-0.656,0.238,12.500,93.628,11.500,0.812,8.160,1005.700,0.000,1.038,---,---
31.10.2022,06:37:00,-0.677,0.243,12.500,93.728,11.500,0.920,0.161,1005.700,0.000,1.670,---,---
31.10.2022,06:38:00,-0.678,0.240,12.500,93.828,11.500,0.970,0.161,1005.672,0.000,0.839,---,---
31.10.2022,06:39:00,-0.666,0.250,12.472,93.900,11.500,0.938,0.162,1005.601,0.000,0.598,---,---
31.10.2022,06:40:00,-0.631,0.281,12.400,93.928,11.500,1.048,0.161,1005.601,0.000,0.417,---,---
31.10.2022,06:41:00,-0.634,0.276,12.400,94.000,11.500,1.100,0.160,1005.572,0.000,0.587,---,---
31.10.2022,06:42:00,-0.625,0.271,12.400,94.028,11.500,1.100,0.160,1005.500,0.000,1.225,---,---
31.10.2022,06:43:00,-0.616,0.281,12.400,94.128,11.472,1.025,0.160,1005.500,0.000,1.135,---,---
31.10.2022,06:44:00,-0.628,0.270,12.372,94.200,11.400,0.915,0.162,1005.471,0.000,0.600,---,---
31.10.2022,06:45:00,-0.635,0.254,12.300,94.228,11.400,0.897,0.163,1005.399,0.000,0.665,---,---
31.10.2022,06:46:00,-0.627,0.277,12.300,94.300,11.400,0.800,0.161,1005.399,0.000,0.097,---,---
31.10.2022,06:47:00,-0.627,0.270,12.300,94.300,11.400,0.822,0.163,1005.372,0.000,0.040,---,---
31.10.2022,06:48:00,-0.599,0.291,12.300,94.328,11.400,0.870,0.167,1005.301,0.000,0.034,---,---
31.10.2022,06:49:00,-0.587,0.307,12.300,94.400,11.400,0.760,0.170,1005.301,0.000,0.034,---,---
31.10.2022,06:50:00,-0.548,0.333,12.300,94.428,11.400,0.650,0.174,1005.301,0.000,0.076,---,---
31.10.2022,06:51:00,-0.527,0.353,12.300,94.500,11.400,0.600,0.176,1005.272,0.000,0.090,---,---
31.10.2022,06:52:00,-0.511,0.391,12.300,94.500,11.400,0.600,0.000,1005.200,0.000,0.070,---,---
31.10.2022,06:53:00,-0.482,0.430,12.300,94.528,11.400,0.600,0.000,1005.200,0.000,0.014,---,---
31.10.2022,06:54:00,-0.452,0.453,12.300,94.600,11.400,0.687,0.308,1005.172,0.000,0.000,---,---
31.10.2022,06:55:00,-0.415,0.482,12.300,94.628,11.428,0.700,0.311,1005.101,0.000,0.000,---,---
31.10.2022,06:56:00,-0.380,0.532,12.300,94.728,11.500,0.700,0.331,1005.101,0.000,0.000,---,---
31.10.2022,06:57:00,-0.361,0.545,12.300,94.800,11.500,0.723,0.348,1005.072,0.000,0.000,---,---
31.10.2022,06:58:00,-0.331,0.594,12.300,94.800,11.500,0.867,0.352,1005.000,0.000,0.000,---,---
31.10.2022,06:59:00,-0.327,0.598,12.272,94.828,11.472,1.042,0.353,1004.971,0.000,0.000,---,---
31.10.2022,07:00:00,-0.306,0.576,12.200,94.900,11.400,1.100,0.351,1004.899,0.000,0.000,---,---
31.10.2022,07:01:00,-0.273,0.590,12.200,94.928,11.400,1.100,0.349,1004.899,0.000,0.068,---,---
31.10.2022,07:02:00,-0.262,0.617,12.200,95.028,11.428,1.100,0.350,1004.899,0.000,0.282,---,---
31.10.2022,07:03:00,-0.200,0.661,12.200,95.100,11.500,1.100,0.353,1004.899,0.000,0.415,---,---
31.10.2022,07:04:00,-0.126,0.738,12.200,95.128,11.500,1.100,0.360,1004.899,0.000,0.500,---,---
31.10.2022,07:05:00,-0.012,0.833,12.200,95.200,11.500,1.100,0.361,1004.899,0.000,0.559,---,---
31.10.2022,07:06:00,0.093,0.929,12.200,95.228,11.500,1.115,0.355,1004.872,0.000,0.532,---,---
31.10.2022,07:07:00,0.190,1.046,12.200,95.300,11.500,1.175,0.345,1004.801,0.000,0.328,---,---
31.10.2022,07:08:00,0.316,1.171,12.228,95.328,11.500,1.067,0.336,1004.801,0.000,0.086,---,---
31.10.2022,07:09:00,0.438,1.280,12.300,95.400,11.528,1.000,0.328,1004.801,0.000,0.000,---,---
31.10.2022,07:10:00,0.576,1.417,12.300,95.428,11.600,1.052,0.319,1004.801,0.000,0.003,---,---
31.10.2022,07:11:00,0.704,1.536,12.300,95.500,11.600,1.100,0.314,1004.801,0.000,0.007,---,---
31.10.2022,07:12:00,0.874,1.684,12.300,95.500,11.600,1.100,0.310,1004.801,0.000,0.000,---,---
31.10.2022,07:13:00,1.057,1.886,12.300,95.500,11.600,1.100,0.303,1004.801,0.000,0.000,---,---
31.10.2022,07:14:00,1.255,2.058,12.328,95.528,11.628,1.100,0.295,1004.801,0.000,0.000,---,---
31.10.2022,07:15:00,1.413,2.210,12.400,95.600,11.700,1.093,0.293,1004.772,0.000,0.003,---,---
31.10.2022,07:16:00,1.548,2.343,12.400,95.600,11.700,0.983,0.294,1004.700,0.000,0.007,---,---
31.10.2022,07:17:00,1.692,2.479,12.400,95.572,11.700,0.900,0.294,1004.700,0.000,0.000,---,---
31.10.2022,07:18:00,1.830,2.604,12.400,95.500,11.700,0.865,0.292,1004.700,0.000,0.003,---,---
31.10.2022,07:19:00,1.976,2.744,12.400,95.500,11.700,0.755,0.293,1004.700,0.000,0.007,---,---
31.10.2022,07:20:00,2.186,2.930,12.400,95.472,11.700,0.700,0.303,1004.700,0.000,0.000,---,---
31.10.2022,07:21:00,2.450,3.160,12.400,95.400,11.700,0.700,0.322,1004.700,0.000,0.000,---,---
31.10.2022,07:22:00,2.778,3.436,12.428,95.343,11.700,0.772,0.352,1004.700,0.000,0.000,---,---
31.10.2022,07:23:00,3.158,3.799,12.500,95.143,11.728,0.882,0.408,1004.672,0.000,0.000,---,---
31.10.2022,07:24:00,3.486,4.162,12.528,94.887,11.800,0.990,0.472,1004.601,0.000,0.000,---,---
31.10.2022,07:25:00,3.773,4.520,12.628,94.402,11.800,1.208,0.522,1004.601,0.000,0.000,---,---
31.10.2022,07:26:00,4.107,4.822,12.757,93.645,11.772,1.337,0.567,1004.601,0.000,0.000,---,---
31.10.2022,07:27:00,4.141,4.881,12.957,92.603,11.700,1.553,0.616,1004.601,0.000,0.000,---,---
31.10.2022,07:28:00,4.068,4.810,13.157,91.147,11.700,1.773,0.650,1004.572,0.000,0.000,---,---
31.10.2022,07:29:00,4.187,4.825,13.385,89.518,11.672,1.900,0.683,1004.500,0.000,0.000,---,---
31.10.2022,07:30:00,4.260,4.929,13.657,87.762,11.572,1.900,0.731,1004.500,0.000,0.000,---,---
31.10.2022,07:31:00,4.446,5.109,13.885,85.890,11.500,1.837,0.770,1004.500,0.000,0.000,---,---
31.10.2022,07:32:00,4.673,5.357,14.157,84.118,11.472,1.727,0.805,1004.500,0.000,0.000,---,---
31.10.2022,07:33:00,4.865,5.536,14.357,82.560,11.400,1.533,0.816,1004.500,0.000,0.000,---,---
31.10.2022,07:34:00,5.055,5.692,14.528,81.502,11.400,1.407,0.769,1004.500,0.000,0.000,---,---
31.10.2022,07:35:00,5.390,6.023,14.628,80.887,11.400,1.280,0.717,1004.500,0.000,0.000,---,---
31.10.2022,07:36:00,5.857,6.459,14.700,80.600,11.400,1.080,0.658,1004.500,0.000,0.000,---,---
31.10.2022,07:37:00,6.307,6.863,14.700,80.657,11.400,1.000,0.628,1004.500,0.000,0.000,---,---
31.10.2022,07:38:00,6.828,7.312,14.672,80.857,11.400,1.000,0.662,1004.471,0.000,0.000,---,---
31.10.2022,07:39:00,7.142,7.680,14.600,81.085,11.400,1.047,0.692,1004.399,0.000,0.000,---,---
31.10.2022,07:40:00,7.402,7.939,14.572,81.385,11.400,1.100,0.736,1004.399,0.000,0.000,---,---
31.10.2022,07:41:00,7.737,8.258,14.500,81.685,11.400,1.165,0.822,1004.399,0.000,0.000,---,---
